Unnamed: 0,female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept,player,religiousness,expenditure,school,persons,games,f_other,n_other,students,occupation
655,0.0,0,0.32,0,1.0,2,1,0,0.37,0,0.85384613,0,1,Gary O'Neil,1,5433.339844,Campbell Union Elementary,1,5,4,6,10,5
656,0.0,0,0.28,0,1.0,1,2,0,0.28,0,0.76,0,1,Vincenzo Grifo,4,4529.283691,Browns Elementary,2,1,3,5,12,3
657,0.0,0,0.21,0,0.0,2,1,0,0.25,0,0.6923077,0,1,Mladen Petrić,5,6039.98584,Clear Creek Elementary,3,1,7,10,27,4
658,0.0,0,0.23,0,1.0,1,1,0,0.26,0,0.20833333,0,1,Sean Morrison,4,6168.229492,Trinidad Union Elementary,1,4,3,5,20,1
659,0.0,0,0.22,0,1.0,2,1,0,0.27,0,0.9375,0,1, Óscar,4,5774.970215,Guerneville Elementary,4,2,9,13,31,5
660,1.0,0,0.31,0,0.0,1,1,0,0.38,0,0.7153846,0,1,Maxim Choupo-Moting,4,4806.761719,San Bruno Park Elementary,3,1,3,5,17,6
661,0.0,0,0.32,0,1.0,2,1,0,0.35,0,0.75151515,0,1,Mitchell Langerak,5,4840.936035,Antelope Elementary,1,1,7,10,23,7
662,0.0,0,0.23,0,1.0,1,5,0,0.25,0,0.7982456,0,1, Guly,3,4954.466309,Centralia Elementary,3,2,7,10,94,6
663,0.0,0,0.32,0,1.0,1,2,0,0.38,0,0.79626167,0,1,Brett Holman,2,4023.531738,Etiwanda Elementary,4,1,4,6,46,5
664,1.0,0,0.22,0,1.0,1,1,0,0.37,0,0.875,0,1,Steven Davis,2,5179.411133,Wiseburn Elementary,4,8,9,13,80,4
665,0.0,0,0.26,0,0.0,1,2,0,0.27,0,0.62068963,0,1,Martín Demichelis,4,4385.229492,Scotia Union Elementary,1,3,7,10,61,6
666,0.0,0,0.22,0,1.0,2,2,0,0.24,0,0.78756475,0,1, Geromel,2,4777.512695,Mountain View Elementary,4,7,4,6,51,3
667,0.0,0,0.27,0,1.0,4,1,0,0.36,0,0.675,0,1,Roel Brouwers,4,4862.790527,Pleasant Valley Joint Union Elementary,3,4,7,10,22,6
668,0.0,0,0.23,0,0.0,1,1,0,0.23,0,0.61946905,0,1,Jordan Obita,3,5486.029785,Oak Grove Elementary,3,2,3,5,10,6
669,0.0,0,0.31,0,1.0,2,1,0,0.33,0,0.7133333,0,1, Ramires,5,5486.382324,Pollock Pines Elementary,4,5,4,6,11,5
670,1.0,0,0.28,1,1.0,1,1,0,0.28,0,0.6,0,1,Stephen Warnock,2,4631.243652,Castaic Union Elementary,3,2,4,6,15,6
671,0.0,0,0.18,0,0.0,1,3,0,0.33,0,0.75757575,0,1,Dariusz Dudka,3,5189.62793,Bishop Union Elementary,2,1,3,5,21,5
672,0.0,0,0.29,1,0.0,2,3,0,0.37,1,0.9533333,1,0,Jérémie Bréchet,5,4600.606445,Buellton Union Elementary,4,10,3,5,33,4
673,0.0,0,0.24,0,1.0,2,2,0,0.32,0,0.91851854,0,1,Daniel Potts,2,6735.775391,Chawanakee Jt. Elementary,2,1,3,5,71,5
674,0.0,0,0.27,0,0.0,2,1,0,0.27,0,0.6967213,0,1, David Villa,4,5475.172852,Yreka Union Elementary,4,1,3,5,36,4
675,0.0,0,0.28,0,1.0,2,1,0,0.28,0,0.9513889,0,1,Robert Snodgrass,1,5990.794434,Alexander Valley Union Elementary,2,1,4,6,73,5
676,0.0,0,0.3,0,1.0,2,1,0,0.39,0,0.95238096,0,1,Mike Pollitt,4,7203.246582,Twin Ridges Elementary,2,5,4,6,31,5
677,0.0,0,0.31,0,1.0,2,5,0,0.38,0,0.9389313,0,1,Alex Oxlade-Chamberlain,3,4777.769043,Sundale Union Elementary,1,1,7,10,23,5
678,0.0,0,0.34,0,1.0,1,1,0,0.38,0,0.8,0,1, Pinto,3,4302.834961,Three Rivers Union Elementary,2,7,7,10,12,6
679,0.0,0,0.31,0,0.0,2,1,0,0.38,1,0.9478261,1,0,Matthew Lowton,3,5630.194824,Columbia Union Elementary,1,2,7,10,15,5
680,0.0,1,0.25,0,1.0,2,6,0,0.3,1,0.904,0,0,Frazier Campbell,2,4708.625,Westside Union Elementary,3,8,7,10,11,7
681,0.0,1,0.25,0,1.0,2,6,0,0.39,0,0.85714287,0,1,Daniel Caligiuri,3,5629.961426,Ballico-Cressey Elementary,2,1,4,6,12,6
682,0.0,0,0.22,0,1.0,2,1,0,0.34,0,0.6319703,0,1,Kevin Pannewitz,4,4890.986816,Millbrae Elementary,2,2,3,5,18,6
683,0.0,0,0.17,1,1.0,2,1,0,0.19,0,0.34042552,0,1,Héctor Moreno,2,4929.393066,Evergreen Elementary,2,1,3,5,10,3
684,0.0,0,0.26,0,1.0,3,6,1,0.34,0,0.5753846,0,1,Brad Guzan,4,4905.221191,Harmony Union Elementary,3,1,7,10,16,3
685,1.0,0,0.32,0,0.0,2,1,0,0.33,0,0.5181347,0,1,Roman Weidenfeller,4,5156.856934,Panama Buena Vista Union Elementary,4,1,7,10,13,1
686,0.0,0,0.19,1,1.0,2,5,0,0.31,0,0.75,0,1,Ludovic Obraniak,1,4941.787598,Laguna Salada Union Elementary,3,1,7,10,5,6
687,0.0,1,0.28,0,1.0,2,1,0,0.29,0,0.8,0,1,Raheem Sterling,4,5408.781738,Sonora Elementary,3,1,3,5,34,5
688,0.0,0,0.2,0,1.0,2,4,0,0.2,0,0.4093567,0,1, Hélder Postiga,3,4981.387695,Roseville City Elementary,4,2,3,5,24,5
689,0.0,0,0.34,0,1.0,2,5,0,0.45,0,0.54545456,0,1, Iturraspe,3,4877.086426,Gratton Elementary,2,1,7,10,11,1
690,0.0,0,0.27,0,1.0,2,1,0,0.32,0,0.7888889,0,1, David Luiz,3,5111.739258,Susanville Elementary,3,4,4,6,10,1
691,0.0,0,0.09,1,1.0,1,1,0,0.2,0,0.7777778,0,1,Lasse Sobiech,4,5201.515625,Bella Vista Elementary,1,5,7,10,14,3
692,0.0,0,0.19,1,1.0,1,1,0,0.27,0,0.79651165,0,1,Wolfgang Hesl,2,4138.305664,Columbine Elementary,1,4,7,10,12,5
693,1.0,0,0.11,0,,2,1,0,0.13,0,0.35416666,0,1,Aleksandar Kolarov,4,5743.597168,Hughes-Elizabeth Lakes Union Elementary,1,1,7,10,8,5
694,0.0,0,0.07,1,1.0,1,1,0,0.15,0,0.85714287,0,1,Daniel Van Buyten,5,5702.705078,Mountain View Elementary,2,3,7,10,23,5
695,0.0,0,0.02,1,1.0,1,1,0,0.1,0,0.8,0,1,Stéphane Bahoken,1,4802.152832,Sulphur Springs Union Elementary,2,2,7,10,10,3
696,0.0,0,0.24,0,1.0,2,1,0,0.38,0,0.5629139,0,1,Landry Bonnefoi,5,5442.143066,Forestville Union Elementary,1,1,9,13,10,1
697,0.0,0,0.13,0,1.0,1,1,0,0.22,0,0.7938144,0,1,Hadi Sacko,3,4522.375488,Rosedale Union Elementary,3,1,9,13,154,6
698,0.0,0,0.21,1,1.0,1,1,0,0.22,0,0.60335195,0,1,Joël Sami,1,4965.808105,Columbia Elementary,4,2,4,6,12,6
699,0.0,0,0.12,1,1.0,2,1,0,0.13,0,0.8,0,1, Iraizoz,3,5358.326172,Colfax Elementary,2,16,7,10,14,5
700,0.0,0,0.04,0,0.0,1,1,0,0.07,0,0.5121951,0,1,Goran Popov,4,5784.625,Mt. Shasta Union Elementary,2,1,3,5,27,6
701,0.0,0,0.3,0,0.0,1,1,0,0.36,1,0.5910543,0,0,Sebastian Boenisch,5,5072.70459,Piner-Olivet Union Elementary,2,1,3,5,8,1
702,0.0,0,0.3,0,0.0,1,1,0,0.36,1,0.5910543,0,0,Eren Derdiyok,2,5556.041016,Bass Lake Joint Elementary,1,10,3,5,16,6
703,0.0,0,0.2447,0,1.0,1,1,0,0.2465,0,0.79565215,0,1,Andreas Ivanschitz,4,5190.310059,Cutten Elementary,2,1,7,10,24,4
704,0.0,0,0.169,0,1.0,1,1,0,0.219,0,0.58181816,0,1,Samuele Longo,5,5211.485352,Placerville Union Elementary,4,1,4,6,7,6
705,0.0,0,0.214,0,1.0,2,5,0,0.313,1,0.94285715,1,0, Granero,4,5284.164063,Wright Elementary,3,1,3,5,25,6
706,0.0,0,0.289,1,1.0,1,1,0,0.377,0,0.75301206,0,1,Christian Lell,4,5331.920898,Evergreen Union Elementary,4,18,3,5,24,6
707,0.0,0,0.074,1,0.0,1,1,0,0.12100001,0,0.7671233,0,1,Daniel Braaten,4,5599.60791,Old Adobe Union Elementary,4,1,7,10,24,5
708,0.0,0,0.28,0,1.0,1,1,0,0.319,0,0.75409836,0,1,Étienne Capoue,4,4881.899414,Wilmar Union Elementary,1,1,9,13,20,5
709,0.0,0,0.27899998,0,1.0,2,1,0,0.357,0,0.6977612,0,1,Kolo Touré,3,4700.432129,Ackerman Elementary,1,4,4,6,12,6
710,0.0,0,0.214,1,0.0,1,1,0,0.378,0,0.7614679,0,1, Odaïr Fortes,2,5650.0,Santa Cruz City Elementary,1,4,7,10,25,5
711,0.0,0,0.203,0,1.0,2,1,0,0.29299998,0,0.89772725,0,1,Jonas Hofmann,4,5318.240723,Arcata Elementary,1,3,3,5,26,1
712,0.0,0,0.29700002,0,1.0,2,1,0,0.38099998,0,0.7718121,0,1,Bryan Oviedo,4,4709.054199,Alta Loma Elementary,1,1,3,5,24,6
713,1.0,0,0.2,0,0.0,1,1,0,0.233,0,0.6859756,0,1,Daniel Van Buyten,5,5143.19043,Foresthill Union Elementary,2,2,4,6,10,5
714,0.0,0,0.271,0,0.0,1,1,0,0.287,0,0.5555556,0,1,Maximilian Arnold,5,5133.009766,Mother Lode Union Elementary,4,1,3,5,16,7
715,0.0,0,0.213,1,1.0,3,1,0,0.245,0,0.70422536,0,1,Karim Rekik,3,5081.455566,Ocean View Elementary,2,1,7,10,35,5
716,0.0,0,0.214,0,1.0,2,2,0,0.295,0,0.8974359,0,1,Heinrich Schmidtgal,4,4016.41626,Lake Elementary,4,1,3,5,21,6
717,0.0,0,0.188,0,1.0,2,1,0,0.393,0,0.76642334,0,1,Niko Gießelmann,4,5374.050293,San Mateo-Foster City Elementary,3,1,9,13,35,3
718,0.0,0,0.29,0,1.0,2,5,0,0.33,0,0.64935064,0,1,Emre Belözoğlu,5,5427.548828,Goleta Union Elementary,4,1,3,5,9,6
719,1.0,0,0.259,0,1.0,2,1,0,0.29799998,0,0.17857143,0,1,Bastian Schweinsteiger,4,5179.644531,Helendale Elementary,4,1,7,10,21,1
720,0.0,0,0.344,0,1.0,1,1,0,0.403,0,0.79810727,0,1,Phil Jagielka,4,5400.0,Petaluma City Elementary,4,14,7,10,13,2
721,0.0,0,0.301,0,1.0,2,1,0,0.38599998,0,0.86206895,0,1, Maxwell,2,5726.146484,Sunnyvale Elementary,3,7,4,6,13,2
722,1.0,1,0.22299999,0,0.0,2,6,0,0.382,1,0.95,0,0,Asmir Begović,5,5003.870117,College Elementary,2,1,9,13,12,5
723,0.0,0,0.26700002,0,1.0,1,1,0,0.352,0,0.62761503,0,1,Luke Young,4,4969.51123,La Mesa-Spring Valley,1,5,7,10,14,5
724,1.0,0,0.206,0,0.0,2,1,0,0.306,0,0.5714286,0,1,Rémy Cabella,2,4747.295898,Huntington Beach City Elementary,2,7,4,6,15,1
725,0.0,0,0.31129998,0,1.0,2,1,0,0.4001,0,0.76704544,0,1,Jean-Armel Kana-Biyik,3,4543.305176,Solvang Elementary,2,8,7,10,13,5
726,0.0,0,0.23200001,0,1.0,2,1,0,0.27,0,0.9448819,0,1,Abdul Razak,5,5229.591309,Soquel Elementary,3,1,3,5,7,6
727,0.0,0,0.23,0,0.0,2,1,0,0.385,0,0.8005391,0,1,Nicolai Müller,2,4507.353027,Capay Joint Union Elementary,1,1,4,6,12,4
728,0.0,0,0.177,0,1.0,2,1,0,0.21200001,0,0.8754864,0,1,Stelios Malezas,4,5302.62793,Gravenstein Union Elementary,3,3,4,6,11,5
729,0.0,0,0.11,0,1.0,1,2,0,0.175,0,0.7905405,0,1,Ivan Rakitić,2,5545.610352,Pleasant Valley Elementary,2,2,3,5,8,6
730,1.0,0,0.2764,0,0.0,2,1,0,0.2996,0,0.42962962,0,1,Jon Walters,2,4615.908691,Pioneer Union Elementary,1,6,3,5,24,6
731,0.0,0,0.252,0,1.0,1,1,0,0.258,0,0.75,0,1, Álvaro Negredo,4,5397.689453,Santee Elementary,4,2,3,5,15,1
732,0.0,0,0.261,0,1.0,1,1,0,0.266,0,0.41152263,0,1,Benjamin Köhler,4,5118.373047,Johnstonville Elementary,3,2,3,5,31,6
733,0.0,0,0.155,0,0.0,1,1,0,0.24299999,0,0.58436215,0,1,Romain Pitau,2,5008.070801,Pleasant Valley Elementary,2,13,4,6,36,6
734,0.0,0,0.133,0,1.0,1,5,0,0.155,0,0.8,0,1,Mohamed Yattara,2,4906.030273,Curtis Creek Elementary,2,1,4,6,14,6
735,0.0,0,0.125,0,1.0,1,2,0,0.3,0,0.8,0,1,Gabriel Obertan,3,6870.346191,Fort Jones Union Elementary,1,1,7,10,13,5
736,0.0,0,0.312,0,1.0,3,1,0,0.39900002,0,0.57471263,0,1,Shane Long,3,5301.716309,Mark West Union Elementary,2,3,7,10,12,5
737,0.0,0,0.22780001,0,0.0,2,1,0,0.2474,0,0.79735684,0,1,Papiss Demba Cissé,2,5182.365723,Alpine Union Elementary,1,7,7,10,13,6
738,0.0,1,0.0,1,1.0,1,5,0,0.395,0,0.78431374,0,1,Nikolče Noveski,2,4999.46875,Sebastopol Union Elementary,3,8,7,10,21,1
739,1.0,0,0.2,0,0.0,2,1,0,0.36,0,0.8,0,1,Luuk de Jong,4,6732.066406,Freshwater Elementary,2,1,4,6,49,5
740,0.0,0,0.43,1,1.0,1,1,0,0.43,1,0.64231735,0,0,Massimo Volta,1,4612.989746,Norris Elementary,2,4,3,5,44,5
741,0.0,0,0.19,0,1.0,1,1,0,0.39,0,0.8,0,1,Filip Oršula,2,5478.845703,Springville Union Elementary,4,1,3,5,18,1
742,0.0,0,0.27,0,1.0,2,1,0,0.33,0,0.7586207,0,1, Ryan Mendes,5,5666.713867,Moreland Elementary,2,6,7,10,20,6
743,0.0,0,0.2,1,1.0,1,1,0,0.35,0,0.62068963,0,1,Daniel Baier,5,4742.51416,Maple Elementary,3,7,7,10,27,5
744,0.0,0,0.26,0,1.0,2,2,0,0.33,0,0.8,0,1,Leo Franco,2,4907.392578,Kings River-Hardwick Union Elementary,3,18,7,10,27,5
745,0.0,0,0.32,0,1.0,2,1,0,0.43,0,0.31609195,0,1,Neven Subotić,3,5700.402344,Julian Union Elementary,2,1,3,5,49,6
746,1.0,0,0.28,0,0.0,2,1,0,0.29,0,0.625,0,1,Yoann Gourcuff,1,5191.834473,Cardiff Elementary,4,3,3,5,31,5
747,0.0,0,0.24,0,1.0,2,1,0,0.28,0,0.7835821,0,1,Jonathan Ayite,4,4451.256836,Saucelito Elementary,2,1,7,10,19,5
748,0.0,0,0.18,0,0.0,2,1,0,0.4,0,0.6041667,0,1,Tranquillo Barnetta,5,5627.527832,Bonsall Union Elementary,3,1,4,6,27,1
749,0.0,0,0.22,0,1.0,2,3,0,0.37,0,0.78688526,0,1,Lars Stindl,4,4922.939941,Cypress Elementary,2,1,7,10,12,6
750,0.0,0,0.33,0,1.0,2,3,0,0.33,0,0.51282054,0,1,Clemens Fritz,1,4969.380859,Lowell Joint Elementary,1,1,7,10,13,5
751,0.0,0,0.24,0,1.0,1,1,0,0.28,0,0.796875,0,1, Gabi,4,4829.717285,Newhall Elementary,1,6,7,10,16,6
752,0.0,0,0.31,0,1.0,1,1,0,0.36,0,0.63106793,0,1,Craig Gardner,2,6716.692871,Lagunitas Elementary,1,1,7,10,17,4
753,0.0,0,0.18,1,0.0,1,1,1,0.45,0,0.87,0,1,John Terry,2,5205.941895,Cambrian Elementary,2,29,7,10,24,5
754,0.0,0,0.13,0,1.0,1,1,0,0.3,0,0.5,0,1,Rafael van der Vaart,4,4357.826172,Richfield Elementary,1,1,9,13,14,6
755,1.0,0,0.21,1,0.0,1,1,0,0.38,0,0.3539823,0,1,Branislav Ivanović,2,5195.918945,Fieldbrook Elementary,4,1,9,13,23,4
756,0.0,0,0.29,0,0.0,1,1,0,0.29,0,0.33333334,0,1,Stefano Celozzi,4,6002.071777,Dehesa Elementary,3,1,4,6,19,6
757,0.0,0,0.31,1,1.0,1,1,0,0.33,0,0.5769231,0,1, Rafinha,5,5090.587891,Cottonwood Union Elementary,4,4,7,10,18,1
758,0.0,0,0.21,0,1.0,1,1,1,0.21,0,0.46296296,0,1, Manucho,4,5112.390137,Fruitvale Elementary,3,1,3,5,23,1
759,0.0,1,0.22,0,1.0,2,1,0,0.31,0,0.7123288,0,1,Chu-Young Park,4,5287.35498,Union Elementary,1,2,3,5,81,5
760,0.0,1,0.19,0,0.0,2,1,0,0.19,0,0.6633663,0,1,Cristian Rodríguez,2,4889.47998,Fountain Valley Elementary,4,4,3,5,74,5
761,1.0,1,0.36,0,0.0,2,2,0,0.36,0,0.6111111,0,1,Max Gradel,2,5118.130371,Gold Oak Union Elementary,3,6,7,10,102,6
762,1.0,1,0.28,0,1.0,2,1,0,0.35,0,0.6883721,0,1,Leighton Baines,2,5119.123047,Buckeye Union Elementary,3,2,4,6,94,5
763,0.0,1,0.28,0,0.0,2,5,0,0.37,0,0.8873239,0,1, Marcos António,5,4792.211426,Rocklin Unified,3,1,3,5,89,6
764,1.0,0,0.28,0,0.0,2,2,0,0.34,0,0.7923077,0,1,Victor Anichebe,5,5450.103516,Gold Trail Union Elementary,1,1,3,5,133,5
765,0.0,0,0.27,0,1.0,2,2,0,0.33,0,0.8,0,1,Frazier Campbell,3,5210.724609,Hydesville Elementary,1,4,7,10,22,1
766,1.0,0,0.3,0,0.0,2,1,0,0.31,0,0.4702381,0,1,Florent Balmont,4,4715.445801,Saugus Union Elementary,4,7,9,13,78,1
767,1.0,0,0.3458,0,0.0,1,1,0,0.3458,0,0.5652174,0,1,Glenn Whelan,2,4632.068359,Loomis Union Elementary,3,3,4,6,22,5
768,0.0,1,0.32,1,1.0,2,2,0,0.42,0,0.9409091,0,1,Craig Gardner,4,5028.561523,Placer Hills Union Elementary,2,1,7,10,27,5
769,0.0,1,0.28,0,0.0,2,5,0,0.38,0,1.0,0,1,Hanno Balitsch,3,5695.466797,Dunham Elementary,3,16,3,5,27,3
770,1.0,1,0.26,0,0.0,2,2,0,0.35,0,0.61538464,0,1,Lionel Messi,4,4504.294922,San Carlos Elementary,4,1,3,5,60,2
771,1.0,0,0.27,0,0.0,2,3,0,0.33,0,0.6057692,0,1,Max Ehmer,4,5156.437012,Ready Springs Union Elementary,4,1,4,6,10,6
772,0.0,1,0.24,0,1.0,2,3,0,0.24,0,0.88461536,0,1,Martin Lanig,4,5433.51416,Coarsegold Union Elementary,2,6,3,5,10,4
773,1.0,1,0.23969999,0,0.0,2,1,0,0.2809,0,0.8761905,0,1, Toni Doblas,4,5254.631836,Cayucos Elementary,2,1,7,10,10,1
774,1.0,0,0.32,0,0.0,2,1,0,0.32,0,0.7322835,0,1, Labaka,3,4593.196777,Richmond Elementary,3,3,3,5,7,5
775,1.0,1,0.1,0,1.0,1,2,0,0.16,0,0.72,0,1,Christophe Vincent,2,4320.678711,Clay Joint Elementary,2,4,9,13,14,6
776,0.0,1,0.13,1,1.0,1,1,0,0.25,0,0.8,0,1, Sergio Ramos,2,4920.777344,Waugh Elementary,4,3,3,5,36,5
777,1.0,0,0.32,1,0.0,2,1,0,0.35,0,0.8,0,1,Shaun Maloney,3,6905.869141,Two Rock Union Elementary,2,3,7,10,72,5
778,1.0,1,0.3,0,0.0,2,1,0,0.38,0,0.5235294,0,1, Hélder Postiga,2,5729.904297,Belmont-Redwood Shores Elementary,1,3,7,10,63,1
779,1.0,1,0.31,0,0.0,2,1,0,0.32,0,0.8095238,0,1,Yaya Touré,4,4825.202148,Rescue Union Elementary,4,1,4,6,109,1
780,1.0,1,0.23,0,0.0,2,2,0,0.35,0,0.77272725,0,1, Igor Martínez,4,5388.17041,Alta-Dutch Flat Union Elementary,1,4,9,13,54,5
781,1.0,1,0.2,0,0.0,2,1,0,0.27,0,0.7214612,0,1, Cuéllar,5,5133.827148,San Pasqual Union Elementary,3,4,7,10,51,6
782,0.0,1,0.22,0,1.0,2,1,0,0.25,0,0.9047619,0,1,Nolan Roux,4,5346.15625,Latrobe Elementary,4,8,4,6,61,6
783,0.0,1,0.22,0,1.0,2,3,0,0.29,0,1.013986,0,1,Chinedu Ede,3,4789.309082,Union Hill Elementary,4,1,7,10,102,5
784,1.0,1,0.2712,0,0.0,2,4,0,0.2712,0,0.64761907,0,1,Kevin Nolan,4,5329.782227,Twin Hills Union Elementary,1,2,3,5,58,5
785,1.0,1,0.27,0,0.0,2,1,0,0.32,0,0.84761906,0,1,Samed Yesil,3,5371.172852,Pacific Union Elementary,2,1,4,6,46,3
786,1.0,1,0.19,0,0.0,2,2,0,0.31,0,0.7714286,0,1,Thomas Müller,4,5771.383789,Douglas City Elementary,2,1,4,6,53,1
787,1.0,1,0.23,0,0.0,2,2,0,0.37,0,0.81904763,0,1,Cristian Álvarez,3,4993.634766,Pleasant Ridge Union Elementary,4,7,3,5,19,5
788,1.0,1,0.58,0,0.0,2,4,0,0.58,0,0.81904763,0,1,Du-Ri Cha,2,4854.038086,Newcastle Elementary,3,7,3,5,41,5
789,1.0,1,0.27,0,1.0,2,2,0,0.33,0,0.8598131,0,1,Stephan Fürstner,4,4392.679688,Mesa Union Elementary,4,6,3,5,25,4
790,0.0,1,0.12,0,0.0,1,2,0,0.16,0,0.840625,0,1,Enzo Reale,1,5884.432129,Weaverville Elementary,1,1,3,5,16,5
791,1.0,1,0.31,0,0.0,2,3,0,0.38,0,0.8,0,1, Albelda,3,4273.993164,North Cow Creek Elementary,4,2,4,6,20,4
792,0.0,1,0.31,0,1.0,2,3,0,0.34,0,0.72727275,0,1,Mickaël Landreau,4,5146.78418,Nevada City Elementary,3,31,4,6,69,1
793,0.0,1,0.26,0,1.0,2,2,0,0.39,1,0.93437153,0,0,Marco Estrada,4,5351.522949,Jacoby Creek Elementary,4,3,7,10,98,5
794,0.0,1,0.2,0,1.0,2,1,0,0.45,1,0.9484536,0,0, Javi Fuego,4,7667.571777,Fort Ross Elementary,4,2,7,10,20,5
795,0.0,1,0.41,0,0.0,2,1,0,0.51,1,0.9411765,0,0,Mohammed Abdellaoue,2,5281.708984,Encinitas Union Elementary,1,1,7,10,72,1
796,0.0,1,0.33,0,1.0,2,6,1,0.43,1,0.7943925,0,0,Ismaël Traoré,1,5368.50293,Dixie Elementary,2,1,7,10,51,5
797,1.0,1,0.27,0,0.0,2,6,0,0.31,1,0.8095238,1,0,Richard Strebinger,4,6429.257324,Lakeside Joint Elementary,1,1,4,6,18,5
798,0.0,1,0.33,0,0.0,2,4,0,0.46,1,0.31578946,0,0,Jérémy Ménez,2,5387.458984,Hermosa Beach City Elementary,2,3,3,5,26,4
799,1.0,1,0.24,0,0.0,2,5,1,0.24,1,0.9782609,0,0,Giorgios Karagounis,4,5235.774902,Rincon Valley Union Elementary,2,5,3,5,28,6
800,1.0,1,0.19,0,1.0,1,2,0,0.22,0,1.95,1,1,Lukas Podolski,4,4829.896484,Washington Union Elementary,2,17,7,10,13,5
801,0.0,1,0.19,0,1.0,1,2,0,0.22,1,0.95,1,0,Mehdi Abeid,5,5088.708008,Bennett Valley Union Elementary,2,1,7,10,174,3
802,,1,0.05,0,0.0,2,1,0,0.18,1,0.1875,0,0,Adam Hloušek,2,5390.118164,Loma Prieta Joint Union Elemen,4,1,7,10,171,3
803,0.0,0,0.31,0,0.0,2,2,0,0.66,1,0.9025641,0,0, Lucas Piazon,3,6588.430664,Kenwood Elementary,2,1,3,5,10,6
804,0.0,1,0.24,0,1.0,2,3,0,0.59,1,0.9411765,1,0,Gaëtan Charbonnier,2,6196.694824,Liberty Elementary,3,2,3,5,166,3
805,1.0,1,0.32,0,0.0,2,3,1,0.35,1,0.9405941,1,0, Sergio Álvarez,2,4645.413086,Knights Ferry Elementary,1,2,7,10,17,5
806,1.0,1,0.51,0,0.0,2,4,0,0.52,1,0.9496403,1,0,Bănel Nicoliţă,2,6489.928711,Kentfield Elementary,1,1,4,6,22,5
807,0.0,1,0.27,0,1.0,2,3,0,0.42,1,0.87857145,1,0,Patrick Ebert,4,5094.958984,Ballard Elementary,1,1,7,10,9,1
808,0.0,1,0.34,0,1.0,2,3,1,0.41,1,0.9938734,1,0,Brad Jones,1,4841.958496,Oak Grove Union Elementary,4,4,7,10,14,1
809,,1,0.33,0,1.0,2,1,0,0.49,1,0.62376237,1,0,Hogan Ephraim,2,6315.3125,Ross Valley Elementary,1,1,7,10,70,4
810,1.0,1,0.36,0,1.0,2,2,0,0.46,1,0.71428573,0,0, Manuel Pablo,4,5399.383301,Mountain Elementary,2,2,7,10,49,5
811,0.0,1,0.19,0,0.0,2,1,0,0.25,1,0.448,0,0,George McCartney,3,5429.473633,Burlingame Elementary,2,2,7,10,32,3
812,1.0,1,0.28,0,0.0,2,5,1,0.39,1,0.75268817,1,0,Matthew Kennedy,2,5644.286133,Grant Elementary,2,1,9,13,35,5
813,0.0,0,0.34,0,1.0,2,5,0,0.41,1,0.859375,1,0,Cheick Diarra,2,6060.256836,Happy Valley Elementary,4,1,9,13,59,6
814,1.0,1,0.26,0,0.0,2,4,0,0.26,1,0.75,0,0,Charles Kaboré,2,5319.553711,Bonny Doon Union Elementary,4,1,4,6,45,5
815,0.0,1,0.25,0,0.0,2,5,0,0.36,1,0.85,0,0,Nikolče Noveski,2,4819.903809,Walnut Creek Elementary,1,1,7,10,34,4
816,1.0,1,0.34,0,0.0,2,5,0,0.39,1,0.89709765,0,0,Lucas Wilchez,5,5208.226074,Hope Elementary,1,2,3,5,50,6
817,,1,0.26,0,0.0,2,5,1,0.36,1,0.85714287,0,0,Benoît Pedretti,4,5859.964844,Larkspur Elementary,3,1,3,5,67,6
818,0.0,1,0.237,0,0.0,2,6,1,0.253,1,0.8173077,1,0,Jonathan Pitroipa,4,4962.736816,Cupertino Union Elementary,1,1,3,5,8,5
819,1.0,1,0.49,0,0.0,2,5,0,0.83,1,0.9455782,0,0,Ibrahima Traoré,1,7614.379395,Pacific Elementary,2,1,7,10,18,5
820,0.0,1,0.23,0,1.0,2,1,0,0.34,1,0.9764706,1,0,Clément Chantôme,5,5566.467773,Los Gatos Union Elementary,3,1,4,6,5,4
821,0.0,0,0.26,0,1.0,2,1,0,0.26,0,0.5521472,0,1,Fabricio Coloccini,3,7039.949219,Montecito Union Elementary,4,6,3,5,5,6
822,1.0,0,0.23,1,0.0,2,2,0,0.28,1,0.83076924,1,0,Kevin Stöger,4,6604.063965,Solana Beach Elementary,4,1,3,5,16,6
823,0.0,0,0.28,0,0.0,2,1,0,0.34,1,0.8035714,0,0,Marco Verratti,4,6180.148926,Menlo Park City Elementary,3,2,7,10,9,5
824,0.0,0,0.23,0,0.0,1,1,0,0.37,0,0.6967213,0,1,Timothy Chandler,4,6460.657227,Reed Union Elementary,1,2,9,13,7,5
825,0.0,0,0.18,1,1.0,1,2,0,0.23,1,0.6083916,0,0, Nano,3,6415.35498,Mill Valley Elementary,2,5,4,6,10,1
826,0.0,0,0.26,0,1.0,2,1,0,0.31,0,0.8181818,0,1,Mehdi Abeid,1,5230.876953,Lafayette Elementary,3,1,7,10,15,3
827,0.0,0,0.27,0,1.0,1,1,0,0.36,0,0.6460177,0,1,Youssef El-Arabi,4,5838.171875,Del Mar Union Elementary,1,1,3,5,18,5
